"PATHWAY_ID","PATHWAY_NAME","GENE_ID","GENE_SYMBOL"
"bioplanet_497","Signaling events mediated by HDAC class I",5970,"RELA"
"bioplanet_497","Signaling events mediated by HDAC class I",6774,"STAT3"
"bioplanet_497","Signaling events mediated by HDAC class I",7024,"TFCP2"
"bioplanet_497","Signaling events mediated by HDAC class I",7124,"TNF"
"bioplanet_497","Signaling events mediated by HDAC class I",7132,"TNFRSF1A"
"bioplanet_497","Signaling events mediated by HDAC class I",7181,"NR2C1"
"bioplanet_497","Signaling events mediated by HDAC class I",7329,"UBE2I"
"bioplanet_497","Signaling events mediated by HDAC class I",7341,"SUMO1"
"bioplanet_497","Signaling events mediated by HDAC class I",7514,"XPO1"
"bioplanet_497","Signaling events mediated by HDAC class I",7528,"YY1"
"bioplanet_497","Signaling events mediated by HDAC class I",8021,"NUP214"
"bioplanet_497","Signaling events mediated by HDAC class I",8819,"SAP30"
"bioplanet_497","Signaling events mediated by HDAC class I",8841,"HDAC3"
"bioplanet_497","Signaling events mediated by HDAC class I",8850,"KAT2B"
"bioplanet_497","Signaling events mediated by HDAC class I",8932,"MBD2"
"bioplanet_497","Signaling events mediated by HDAC class I",9219,"MTA2"
"bioplanet_497","Signaling events mediated by HDAC class I",9611,"NCOR1"
"bioplanet_497","Signaling events mediated by HDAC class I",9612,"NCOR2"
"bioplanet_497","Signaling events mediated by HDAC class I",9734,"HDAC9"
"bioplanet_497","Signaling events mediated by HDAC class I",9759,"HDAC4"
"bioplanet_497","Signaling events mediated by HDAC class I",9972,"NUP153"
"bioplanet_497","Signaling events mediated by HDAC class I",10013,"HDAC6"
"bioplanet_497","Signaling events mediated by HDAC class I",10014,"HDAC5"
"bioplanet_497","Signaling events mediated by HDAC class I",10284,"SAP18"
"bioplanet_497","Signaling events mediated by HDAC class I",10419,"PRMT5"
"bioplanet_497","Signaling events mediated by HDAC class I",22933,"SIRT2"
"bioplanet_497","Signaling events mediated by HDAC class I",23145,"SSPO"
"bioplanet_497","Signaling events mediated by HDAC class I",23225,"NUP210"
"bioplanet_497","Signaling events mediated by HDAC class I",23309,"SIN3B"
"bioplanet_497","Signaling events mediated by HDAC class I",23381,"SMG5"
"bioplanet_497","Signaling events mediated by HDAC class I",23408,"SIRT5"
"bioplanet_497","Signaling events mediated by HDAC class I",23409,"SIRT4"
"bioplanet_497","Signaling events mediated by HDAC class I",23410,"SIRT3"
"bioplanet_497","Signaling events mediated by HDAC class I",23411,"SIRT1"
"bioplanet_497","Signaling events mediated by HDAC class I",23636,"NUP62"
"bioplanet_497","Signaling events mediated by HDAC class I",25942,"SIN3A"
"bioplanet_497","Signaling events mediated by HDAC class I",51547,"SIRT7"
"bioplanet_497","Signaling events mediated by HDAC class I",51548,"SIRT6"
"bioplanet_497","Signaling events mediated by HDAC class I",51564,"HDAC7"
"bioplanet_497","Signaling events mediated by HDAC class I",53615,"MBD3"
"bioplanet_497","Signaling events mediated by HDAC class I",54815,"GATAD2A"
"bioplanet_497","Signaling events mediated by HDAC class I",55869,"HDAC8"
"bioplanet_497","Signaling events mediated by HDAC class I",57154,"SMURF1"
"bioplanet_497","Signaling events mediated by HDAC class I",57459,"GATAD2B"
"bioplanet_497","Signaling events mediated by HDAC class I",79084,"WDR77"
"bioplanet_497","Signaling events mediated by HDAC class I",79885,"HDAC11"
"bioplanet_497","Signaling events mediated by HDAC class I",83933,"HDAC10"
"bioplanet_497","Signaling events mediated by HDAC class I",161882,"ZFPM1"
"bioplanet_497","Signaling events mediated by HDAC class I",729458,"LOC729458"
"bioplanet_498","Signaling events mediated by the hedgehog family",156,"ADRBK1"
"bioplanet_498","Signaling events mediated by the hedgehog family",207,"AKT1"
"bioplanet_498","Signaling events mediated by the hedgehog family",409,"ARRB2"
"bioplanet_498","Signaling events mediated by the hedgehog family",2619,"GAS1"
"bioplanet_498","Signaling events mediated by the hedgehog family",2736,"GLI2"
"bioplanet_498","Signaling events mediated by the hedgehog family",3549,"IHH"
"bioplanet_498","Signaling events mediated by the hedgehog family",4036,"LRP2"
"bioplanet_498","Signaling events mediated by the hedgehog family",4043,"LRPAP1"
"bioplanet_498","Signaling events mediated by the hedgehog family",5290,"PIK3CA"
"bioplanet_498","Signaling events mediated by the hedgehog family",5295,"PIK3R1"
"bioplanet_498","Signaling events mediated by the hedgehog family",5727,"PTCH1"
"bioplanet_498","Signaling events mediated by the hedgehog family",5744,"PTHLH"
"bioplanet_498","Signaling events mediated by the hedgehog family",6469,"SHH"
"bioplanet_498","Signaling events mediated by the hedgehog family",6491,"STIL"
"bioplanet_498","Signaling events mediated by the hedgehog family",6608,"SMO"
"bioplanet_498","Signaling events mediated by the hedgehog family",7042,"TGFB2"
"bioplanet_498","Signaling events mediated by the hedgehog family",8643,"PTCH2"
"bioplanet_498","Signaling events mediated by the hedgehog family",50846,"DHH"
"bioplanet_498","Signaling events mediated by the hedgehog family",50937,"CDON"
"bioplanet_498","Signaling events mediated by the hedgehog family",55733,"HHAT"
"bioplanet_498","Signaling events mediated by the hedgehog family",64399,"HHIP"
"bioplanet_498","Signaling events mediated by the hedgehog family",84976,"DISP1"
"bioplanet_498","Signaling events mediated by the hedgehog family",91653,"BOC"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",207,"AKT1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",572,"BAD"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",596,"BCL2"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",867,"CBL"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",1387,"CREBBP"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",1399,"CRKL"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",1796,"DOK1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2056,"EPO"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2057,"EPOR"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2241,"FER"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2309,"FOXO3"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2549,"GAB1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2885,"GRB2"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2887,"GRB10"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",2932,"GSK3B"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",3265,"HRAS"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",3717,"JAK2"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",3815,"KIT"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",4067,"LYN"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",4145,"MATK"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",4254,"KITLG"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",4286,"MITF"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5170,"PDPK1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5287,"PIK3C2B"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5290,"PIK3CA"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5295,"PIK3R1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5595,"MAPK3"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5599,"MAPK8"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5604,"MAP2K1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5605,"MAP2K2"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5728,"PTEN"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5777,"PTPN6"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5781,"PTPN11"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5800,"PTPRO"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",5894,"RAF1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",6198,"RPS6KB1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",6464,"SHC1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",6591,"SNAI2"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",6654,"SOS1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",6772,"STAT1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",6774,"STAT3"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",6776,"STAT5A"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",7006,"TEC"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",7409,"VAV1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",8651,"SOCS1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",9402,"GRAP2"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",10019,"SH2B3"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",10603,"SH2B2"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",11184,"MAP4K1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",26228,"STAP1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",161742,"SPRED1"
"bioplanet_499","Signaling events mediated by stem cell factor receptor (c-Kit)",200734,"SPRED2"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",387,"RHOA"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",394,"ARHGAP5"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",1729,"DIAPH1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",2534,"FYN"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",2934,"GSN"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",3265,"HRAS"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",3688,"ITGB1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",4633,"MYL2"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",4638,"MYLK"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5216,"PFN1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5290,"PIK3CA"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5294,"PIK3CG"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5295,"PIK3R1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5335,"PLCG1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5594,"MAPK1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5595,"MAPK3"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5604,"MAP2K1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",5894,"RAF1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",6093,"ROCK1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",6464,"SHC1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",6714,"SRC"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",7094,"TLN1"
"bioplanet_5","Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase",23209,"MLC1"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",915,"CD3D"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",916,"CD3E"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",917,"CD3G"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",919,"CD247"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",920,"CD4"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",2534,"FYN"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",3122,"HLA-DRA"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",3123,"HLA-DRB1"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",3932,"LCK"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",5788,"PTPRC"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",6955,"TRA"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",6957,"TRB"
"bioplanet_50","Lck and Fyn tyrosine kinases in initiation of T cell receptor activation",7535,"ZAP70"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",207,"AKT1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",375,"ARF1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",387,"RHOA"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",673,"BRAF"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",808,"CALM3"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",857,"CAV1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",867,"CBL"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",998,"CDC42"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",1003,"CDH5"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",1432,"MAPK14"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",1495,"CTNNA1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",1499,"CTNNB1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",1785,"DNM2"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",2185,"PTK2B"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",2242,"FES"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",2321,"FLT1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",2534,"FYN"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",2549,"GAB1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",2885,"GRB2"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",2887,"GRB10"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",3320,"HSP90AA1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",3326,"HSP90AB1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",3685,"ITGAV"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",3690,"ITGB3"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",3791,"KDR"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",4690,"NCK1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",4734,"NEDD4"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",4846,"NOS3"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",5062,"PAK2"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",5170,"PDPK1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",5290,"PIK3CA"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",5295,"PIK3R1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",5335,"PLCG1"
"bioplanet_500","Signaling events mediated by VEGFR1 and VEGFR2",5562,"PRKAA1"
